,Text1,Text2,Class
754,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.","When given two coordinates, the _CoordinateSystem_ shall compute the direction from the first coordinate to the second coordinate.",Neutral
755,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _InternalSimulator_ shall approximate the state of the battery.,Neutral
756,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _InternalSimulator_ shall provide the exact state of the battery.,Neutral
757,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _ActivityLogger_ shall log all commands sent to and messages received from a _CGS_.,Neutral
758,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.","When the _VaadinUI_ is activated, the _VaadinUI_ shall be configured according to stored configuration parameters.",Neutral
759,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _DronologyRuntimeMonitor_ shall provide functionality to retrieve monitoring messages and distribute them to clients.,Neutral
760,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.","When a new monitoring message is received, the _DronologyRuntimeMonitor_ shall forward the message to all subscribed clients.",Neutral
761,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _DronologyRuntimeMonitor_ shall be able to receive messages from any Dronology component.,Neutral
762,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _GCSMiddleware_ shall handle multiple _GCS_.,Neutral
763,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _GCSMiddleware_ shall follow a predefined set of steps to establish a connection between a _GCS_ and Dronology.,Neutral
764,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _GCSMiddleware_ shall handle state messages monitoring messages and mode change messages received from an _GCS_.,Neutral
765,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _GCSMiddleware_ shall forward commands sent from Dronology to a _GCS_.,Neutral
766,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _MapComponent_ shall support different types of map layers.,Neutral
767,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _MapComponent_ shall support same types of map layers.,Neutral
768,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _SingleUAVFlightPlanScheduler_ shall maintain a managed list of pending flight plans for Each UAV.,Neutral
769,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _FlightRouteManager_ shall define flight routes as an ordered sequence of waypoints in which the first waypoint represents the first target location and the final waypoint represents the final target location.,Neutral
770,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _FlightRouteManager_ shall ensure that all flight routes represent a VALID_FLIGHT_ROUTE.,Neutral
771,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _FlightRouteManager_ shall persist flight routes.,Neutral
772,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _MissionPlanner_ shall manage predefined FlightPatterns.,Neutral
773,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.","When a group of UAVs are assigned flight patterns as part of a mission, the system shall provide a warning if any paths overlap.",Neutral
774,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _ActivityLogger_ shall log all flight plan related events.,Neutral
775,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _UIMiddleware_ shall provide a list of all active UAVs.,Neutral
776,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _UIMiddleware_ shall enable the creation and modification of flight routes.,Neutral
777,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _UIMiddleware_ shall enable an existing route to be assigned to an active UAV.,Neutral
778,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _RouteAssignmentUI_ shall provide means to select an existing routes and assign them to a UAV.,Neutral
779,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _RouteAssignmentUI_ shall provide means to select an existing routes and assign them to multiple UAV.,Neutral
780,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.","When requested by the user, the _RouteAssignmentUI_ shall display details about the selected UAV and UAV's flight plans.",Neutral
781,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.","When a UAV is selected, the _RouteAssignmentUI_ shall display UAV's active flight plans.",Neutral
782,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _MissionPlanner_ shall execute flight plans for multiple UAVs concurrently.,Neutral
783,"When a _GCS_ requests activation of a newly detected UAV, the _GCSMiddleware_ shall forward the request to Dronology.",The _MissionPlanner_ shall execute flight plans for multiple UAVs independently.,Neutral
784,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _VehicleCore_ shall support virtual UAVs.,Neutral
785,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _VehicleCore_ shall support up to three virtual UAVs.,Neutral
786,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _UAVRegistrationManager_ shall store UAV meta-data information such as the UAV's technical characteristics.,Neutral
787,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _InternalSimulator_ shall approximate the behavior of a UAV.,Neutral
788,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When the _GCS_ receives a UAV command from the _GCSMiddleware_, the _GCS_ shall forward the command to the respective UAV.",Neutral
789,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _GCS_ shall assign a message frequency for all UAVs.,Neutral
790,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _GCS_ shall report newly connected UAVs to the _GCSMiddleware_.,Neutral
791,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _GCS_ shall transmit the UAV's current location to the _GCSMiddleware_.,Neutral
792,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _GCS_ shall transmit the UAV's past location to the _GCSMiddleware_.,Neutral
793,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _GCS_ shall transmit the UAV's properties to the _GCSMiddleware_.,Neutral
794,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",Neutral
795,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",Neutral
796,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _UIMiddleware_ shall provide an interface for registering UI clients.,Neutral
797,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When requested, the _SingleUAVFlightPlanScheduler_ shall schedule a route for execution.",Neutral
798,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _UIMiddleware_ shall provide a list of all existing routes.,Neutral
799,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _UIMiddleware_ shall accept commands from UIs and forwards to Dronology.,Neutral
800,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _UIMiddleware_ shall accept and activate a mission plan automatically,Neutral
801,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _UIMiddleware_ shall accept and activate a mission plan upon request.,Neutral
802,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _RouteCreationUI_ shall distinguish between starting ending and intermediate waypoint markers.,Neutral
803,The _VehicleCore_ shall support UAVs connected via the _GCS_.,Each route shall include a unique ID a textual description and a set of waypoints all of which are editable in the UI.,Neutral
804,The _VehicleCore_ shall support UAVs connected via the _GCS_.,Each route shall include a ID a description and a set of waypoints all of which are not editable in the UI.,Neutral
805,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When requested, the _RouteCreationUI_ shall send a newly created or modified route to dronology.",Neutral
806,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _RouteCreationUI_ shall allow the user to create and modify a route.,Neutral
807,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _RouteCreationUI_ shall allow a user to delete a route.,Neutral
808,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When the _RouteCreationUI_ is loaded, a list of all existing routes shall be displayed.",Neutral
809,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _SingleUAVFlightPlanScheduler_ shall only execute up to three plans at a time for each UAV.,Neutral
810,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _SingleUAVFlightPlanScheduler_ shall only execute one flight plan at a time for each UAV.,Neutral
811,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _UAVActivationManager_ shall ensure that only one instance of each registered drone is active at any time.,Neutral
812,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _UIMiddleware_ shall assign one control-client at a time for each UAV.,Neutral
813,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _ObjectAvoidance_ system shall only issue commands within the capabilities of the UAV.,Neutral
814,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _UAVActivationManager_ shall only activate UAVs that are registered.,Neutral
815,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"If a route contains a specific UAV_ID, the _SingleUAVFlightPlanScheduler_ shall assign the route to the given UAV.",Neutral
816,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,Neutral
817,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",Neutral
818,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.",Neutral
819,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When a UAV has an active onboard Obstacle Avoidance, then the _ObstacleAvoidance_ system shall not issue directives.",Neutral
820,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When the _GCS_ loses the connection to an UAV, the _GCS_ shall attempt to reconnect.",Neutral
821,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When the _GCS_ loses the connection to an UAV, the _GCS_ shall land the UAV.",Neutral
822,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When the ""return to home"" command is issued, the _FlightManager_ shall return the UAV to UAV's original launch location without issuing any additional waypoint or routing commands.",Neutral
823,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When the ""hover in place"" command is issued, the _FlightManager_ shall halt the UAV in place and maintain UAV's current position.",Neutral
824,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"If a flight plan is active and the ""hover in place"" command is rescinded, the _FlightManager_ shall notify the UAV to continue to the originally designated waypoint.",Neutral
825,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When requested, if a mission is currently active, the _MissionPlanner_ shall cancel the active mission.",Neutral
826,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"If a UAV does not have any pending flight plans, then when the UAV reaches the final waypoint of UAV's current flight plan, the _SingleUAVFlightPlanScheduler_ shall notify the UAV to hover in place.",Neutral
827,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"If a UAV has exactly one pending flight plan, then when the UAV reaches the final waypoint of UAV's current flight plan, the _SingleUAVFlightPlanScheduler_ shall notify the UAV to hover in place.",Neutral
828,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"If requested, the _SingleUAVFlightPlanScheduler_ shall abort the currently executing flight plan of an UAV.",Neutral
829,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When a UAV is deactivated, the _UAVActivationManager_ shall cancel all current and scheduled flight plans.",Neutral
830,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When the maximum numbers of allowed activated UAVs has been reached, the _UAVActivationManager_ shall reject any further activation requests.",Neutral
831,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When a route is assigned from a UAV, the _RouteAssignmentUI_ shall notify Dronology.",Neutral
832,The _VehicleCore_ shall support UAVs connected via the _GCS_.,A user may reorder routes or remove flight plans assigned to a UAV as long as the flight has not started execution.,Neutral
833,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When a user shall cancels a pending flight plan, the _RouteAssignmentUI_ shall notify Dronology.",Neutral
834,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When the connection to the _GCS_ from the _GCSMiddleware_ is lost, the _GCSMiddleware_ shall notify Dronology and deactivate all associated UAVs.",Neutral
835,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When the _RealTimeFlightUI_ is loaded, a map shall be displayed.",Neutral
836,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When the _RealTimeFlightUI_ is loaded, a route on the map shall be displayed.",Neutral
837,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _RealTimeFlightUI_ shall display the location of active UAVs as icons on the map.,Neutral
838,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When loading the map view, the map view shall be positioned at the pre-defined location.",Neutral
839,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When loading the map view, the map view shall be positioned at the user-defined location.",Neutral
840,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _RealTimeFlightUI_ shall display the name and status of all currently activated UAVs.,Neutral
841,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _RealTimeFlightUI_ shall display all currently active flight plans on the map.,Neutral
842,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _RealTimeFlightUI_ shall allow users to apply flight operations to one or more selected UAVs.,Neutral
843,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _RealTimeFlightUI_ shall allow users to perform emergency operations to a group of UAVs.,Neutral
844,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _RealTimeFlightUI_ shall allow users to follow one or multiple UAVs on the map.,Neutral
845,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _RealTimeFlightUI_ shall notify users when an emergency occurs.,Neutral
846,The _VehicleCore_ shall support UAVs connected via the _GCS_.,Each waypoint shall be specified using coordinates that include longitude latitude and altitude.,Neutral
847,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When a flight plan is executed, the _VehicleCore_ shall send the next waypoint to the UAV.",Neutral
848,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"If a UAV has pending flight plans, then when the UAV reaches the final waypoint of UAV's current flight plan, the _SingleUAVFlightPlanScheduler_ shall execute the next assigned flight plan.",Neutral
849,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When a stationary or moving object is within the proximity of a UAV, the _ObjectAvoidance_ system shall issue evasive directives to the UAV.",Neutral
850,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"If a UAV takes evasive actions, the system shall ensure that the UAV will eventually reach UAV's destination.",Neutral
851,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When a flight route requires a customized takeoff altitude that differs from the system's default takeoff altitude, the altitude shall be specified in the flight route.",Neutral
852,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"If a flight route is assigned to a UAV which is currently hovering in place, the _FlightManager_ shall assign the route and maintain the hover in place mode.",Neutral
853,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When a flight plan is activated for a UAV currently on the ground, the _FlightSchedulingandExecution_ shall notify the UAV to takeoff vertically until UAV reaches the prescribed altitude.",Neutral
854,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When a flight plan is activated for a UAV currently in the air, the _FlightSchedulingandExecution_ shall notify the UAV to takeoff vertically until UAV reaches the prescribed altitude.",Neutral
855,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"If a scheduled flight is not manually assigned to a UAV, the _SingleUAVFlightPlanScheduler_ shall assign the route automatically to an UAV.",Neutral
856,The _VehicleCore_ shall support UAVs connected via the _GCS_.,A flight pattern shall document the longitude latitude and altitude of waypoints in a flight route as offsets from the starting position of the UAV.,Neutral
857,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When given a takeoff command, the _InternalSimulator_ shall move the UAV to the takeoff altitude corresponding to UAV's current longitude and latitude.",Neutral
858,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When given a goto command, the _InternalSimulator_ shall update the location of the UAV at increments of SIMULATION_STEP_SIZE meters moving the UAV towards the target destination until the destination is reached.",Neutral
859,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When given a landing command, the _InternalSimulator_ shall move the UAV to the ground altitude corresponding to UAV's current longitude and latitude.",Neutral
860,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When requested, the _CoordinateSystem_ shall transform coordinates to alternate formats.",Neutral
861,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When given two coordinates, the _CoordinateSystem_ shall compute the distance  from the first coordinate to the second coordinate.",Neutral
862,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When given two coordinates, the _CoordinateSystem_ shall compute the direction from the first coordinate to the second coordinate.",Neutral
863,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _InternalSimulator_ shall approximate the state of the battery.,Neutral
864,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _InternalSimulator_ shall provide the exact state of the battery.,Neutral
865,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _ActivityLogger_ shall log all commands sent to and messages received from a _CGS_.,Neutral
866,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When the _VaadinUI_ is activated, the _VaadinUI_ shall be configured according to stored configuration parameters.",Neutral
867,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _DronologyRuntimeMonitor_ shall provide functionality to retrieve monitoring messages and distribute them to clients.,Neutral
868,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When a new monitoring message is received, the _DronologyRuntimeMonitor_ shall forward the message to all subscribed clients.",Neutral
869,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _DronologyRuntimeMonitor_ shall be able to receive messages from any Dronology component.,Neutral
870,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _GCSMiddleware_ shall handle multiple _GCS_.,Neutral
871,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _GCSMiddleware_ shall follow a predefined set of steps to establish a connection between a _GCS_ and Dronology.,Neutral
872,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _GCSMiddleware_ shall handle state messages monitoring messages and mode change messages received from an _GCS_.,Neutral
873,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _GCSMiddleware_ shall forward commands sent from Dronology to a _GCS_.,Neutral
874,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _MapComponent_ shall support different types of map layers.,Neutral
875,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _MapComponent_ shall support same types of map layers.,Neutral
876,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _SingleUAVFlightPlanScheduler_ shall maintain a managed list of pending flight plans for Each UAV.,Neutral
877,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _FlightRouteManager_ shall define flight routes as an ordered sequence of waypoints in which the first waypoint represents the first target location and the final waypoint represents the final target location.,Neutral
878,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _FlightRouteManager_ shall ensure that all flight routes represent a VALID_FLIGHT_ROUTE.,Neutral
879,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _FlightRouteManager_ shall persist flight routes.,Neutral
880,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _MissionPlanner_ shall manage predefined FlightPatterns.,Neutral
881,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When a group of UAVs are assigned flight patterns as part of a mission, the system shall provide a warning if any paths overlap.",Neutral
882,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _ActivityLogger_ shall log all flight plan related events.,Neutral
883,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _UIMiddleware_ shall provide a list of all active UAVs.,Neutral
884,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _UIMiddleware_ shall enable the creation and modification of flight routes.,Neutral
885,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _UIMiddleware_ shall enable an existing route to be assigned to an active UAV.,Neutral
886,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _RouteAssignmentUI_ shall provide means to select an existing routes and assign them to a UAV.,Neutral
887,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _RouteAssignmentUI_ shall provide means to select an existing routes and assign them to multiple UAV.,Neutral
888,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When requested by the user, the _RouteAssignmentUI_ shall display details about the selected UAV and UAV's flight plans.",Neutral
889,The _VehicleCore_ shall support UAVs connected via the _GCS_.,"When a UAV is selected, the _RouteAssignmentUI_ shall display UAV's active flight plans.",Neutral
890,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _MissionPlanner_ shall execute flight plans for multiple UAVs concurrently.,Neutral
891,The _VehicleCore_ shall support UAVs connected via the _GCS_.,The _MissionPlanner_ shall execute flight plans for multiple UAVs independently.,Neutral
892,The _VehicleCore_ shall support virtual UAVs.,The _VehicleCore_ shall support up to three virtual UAVs.,Conflict
893,The _VehicleCore_ shall support virtual UAVs.,The _UAVRegistrationManager_ shall store UAV meta-data information such as the UAV's technical characteristics.,Neutral
894,The _VehicleCore_ shall support virtual UAVs.,The _InternalSimulator_ shall approximate the behavior of a UAV.,Neutral
895,The _VehicleCore_ shall support virtual UAVs.,"When the _GCS_ receives a UAV command from the _GCSMiddleware_, the _GCS_ shall forward the command to the respective UAV.",Neutral
896,The _VehicleCore_ shall support virtual UAVs.,The _GCS_ shall assign a message frequency for all UAVs.,Neutral
897,The _VehicleCore_ shall support virtual UAVs.,The _GCS_ shall report newly connected UAVs to the _GCSMiddleware_.,Neutral
898,The _VehicleCore_ shall support virtual UAVs.,The _GCS_ shall transmit the UAV's current location to the _GCSMiddleware_.,Neutral
899,The _VehicleCore_ shall support virtual UAVs.,The _GCS_ shall transmit the UAV's past location to the _GCSMiddleware_.,Neutral
900,The _VehicleCore_ shall support virtual UAVs.,The _GCS_ shall transmit the UAV's properties to the _GCSMiddleware_.,Neutral
901,The _VehicleCore_ shall support virtual UAVs.,"If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",Neutral
902,The _VehicleCore_ shall support virtual UAVs.,"If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",Neutral
903,The _VehicleCore_ shall support virtual UAVs.,The _UIMiddleware_ shall provide an interface for registering UI clients.,Neutral
904,The _VehicleCore_ shall support virtual UAVs.,"When requested, the _SingleUAVFlightPlanScheduler_ shall schedule a route for execution.",Neutral
905,The _VehicleCore_ shall support virtual UAVs.,The _UIMiddleware_ shall provide a list of all existing routes.,Neutral
906,The _VehicleCore_ shall support virtual UAVs.,The _UIMiddleware_ shall accept commands from UIs and forwards to Dronology.,Neutral
907,The _VehicleCore_ shall support virtual UAVs.,The _UIMiddleware_ shall accept and activate a mission plan automatically,Neutral
908,The _VehicleCore_ shall support virtual UAVs.,The _UIMiddleware_ shall accept and activate a mission plan upon request.,Neutral
909,The _VehicleCore_ shall support virtual UAVs.,The _RouteCreationUI_ shall distinguish between starting ending and intermediate waypoint markers.,Neutral
910,The _VehicleCore_ shall support virtual UAVs.,Each route shall include a unique ID a textual description and a set of waypoints all of which are editable in the UI.,Neutral
911,The _VehicleCore_ shall support virtual UAVs.,Each route shall include a ID a description and a set of waypoints all of which are not editable in the UI.,Neutral
912,The _VehicleCore_ shall support virtual UAVs.,"When requested, the _RouteCreationUI_ shall send a newly created or modified route to dronology.",Neutral
913,The _VehicleCore_ shall support virtual UAVs.,The _RouteCreationUI_ shall allow the user to create and modify a route.,Neutral
914,The _VehicleCore_ shall support virtual UAVs.,The _RouteCreationUI_ shall allow a user to delete a route.,Neutral
915,The _VehicleCore_ shall support virtual UAVs.,"When the _RouteCreationUI_ is loaded, a list of all existing routes shall be displayed.",Neutral
916,The _VehicleCore_ shall support virtual UAVs.,The _SingleUAVFlightPlanScheduler_ shall only execute up to three plans at a time for each UAV.,Neutral
917,The _VehicleCore_ shall support virtual UAVs.,The _SingleUAVFlightPlanScheduler_ shall only execute one flight plan at a time for each UAV.,Neutral
918,The _VehicleCore_ shall support virtual UAVs.,The _UAVActivationManager_ shall ensure that only one instance of each registered drone is active at any time.,Neutral
919,The _VehicleCore_ shall support virtual UAVs.,The _UIMiddleware_ shall assign one control-client at a time for each UAV.,Neutral
920,The _VehicleCore_ shall support virtual UAVs.,The _ObjectAvoidance_ system shall only issue commands within the capabilities of the UAV.,Neutral
921,The _VehicleCore_ shall support virtual UAVs.,The _UAVActivationManager_ shall only activate UAVs that are registered.,Neutral
922,The _VehicleCore_ shall support virtual UAVs.,"If a route contains a specific UAV_ID, the _SingleUAVFlightPlanScheduler_ shall assign the route to the given UAV.",Neutral
923,The _VehicleCore_ shall support virtual UAVs.,The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,Neutral
924,The _VehicleCore_ shall support virtual UAVs.,"If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",Neutral
925,The _VehicleCore_ shall support virtual UAVs.,"When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.",Neutral
926,The _VehicleCore_ shall support virtual UAVs.,"When a UAV has an active onboard Obstacle Avoidance, then the _ObstacleAvoidance_ system shall not issue directives.",Neutral
927,The _VehicleCore_ shall support virtual UAVs.,"When the _GCS_ loses the connection to an UAV, the _GCS_ shall attempt to reconnect.",Neutral
928,The _VehicleCore_ shall support virtual UAVs.,"When the _GCS_ loses the connection to an UAV, the _GCS_ shall land the UAV.",Neutral
929,The _VehicleCore_ shall support virtual UAVs.,"When the ""return to home"" command is issued, the _FlightManager_ shall return the UAV to UAV's original launch location without issuing any additional waypoint or routing commands.",Neutral
930,The _VehicleCore_ shall support virtual UAVs.,"When the ""hover in place"" command is issued, the _FlightManager_ shall halt the UAV in place and maintain UAV's current position.",Neutral
931,The _VehicleCore_ shall support virtual UAVs.,"If a flight plan is active and the ""hover in place"" command is rescinded, the _FlightManager_ shall notify the UAV to continue to the originally designated waypoint.",Neutral
932,The _VehicleCore_ shall support virtual UAVs.,"When requested, if a mission is currently active, the _MissionPlanner_ shall cancel the active mission.",Neutral
933,The _VehicleCore_ shall support virtual UAVs.,"If a UAV does not have any pending flight plans, then when the UAV reaches the final waypoint of UAV's current flight plan, the _SingleUAVFlightPlanScheduler_ shall notify the UAV to hover in place.",Neutral
934,The _VehicleCore_ shall support virtual UAVs.,"If a UAV has exactly one pending flight plan, then when the UAV reaches the final waypoint of UAV's current flight plan, the _SingleUAVFlightPlanScheduler_ shall notify the UAV to hover in place.",Neutral
935,The _VehicleCore_ shall support virtual UAVs.,"If requested, the _SingleUAVFlightPlanScheduler_ shall abort the currently executing flight plan of an UAV.",Neutral
936,The _VehicleCore_ shall support virtual UAVs.,"When a UAV is deactivated, the _UAVActivationManager_ shall cancel all current and scheduled flight plans.",Neutral
937,The _VehicleCore_ shall support virtual UAVs.,"When the maximum numbers of allowed activated UAVs has been reached, the _UAVActivationManager_ shall reject any further activation requests.",Neutral
938,The _VehicleCore_ shall support virtual UAVs.,"When a route is assigned from a UAV, the _RouteAssignmentUI_ shall notify Dronology.",Neutral
939,The _VehicleCore_ shall support virtual UAVs.,A user may reorder routes or remove flight plans assigned to a UAV as long as the flight has not started execution.,Neutral
