id,Text1,Text2,Class
299728,A girl with pink hair and neon colored clothing is swinging a pink hula hoop around.,A girl has a hula hoop.,Duplicate
261570,A boy wearing an orange doritos shirt looks like he 's about to jump off of a piece of furniture.,The boy is having fun playing a game.,Neutral
495233,Long-haired man works in a white room.,Long-haired man works in a room.,Duplicate
267824,A muzzled greyhound dog wearing yellow and black is running on the track.,A large greyhound dog with a muzzle winning a race on a track.,Neutral
166489,A young male gently presses the keys of his keyboard.,A woman plays the flute.,Conflict
356885,A man on patio furniture drinking a beer.,A young man drinking a beer at his friends house.,Neutral
159205,Two brown dogs fight on the leafy ground.,The dogs are on the ground,Duplicate
121298,"A man stands by a red car , as a child peers out from inside.",The red car is empty.,Conflict
64603,Dogs wearing numbered jerseys running at a track.,A group of dogs are competing with each other.,Duplicate
401365,A person reaches for a large gray dog while a black dog trails.,A person is walking a black dog.,Duplicate
250057,A girl and boy look at each other.,A boy and girl are looking at each other.,Duplicate
227152,A woman wearing a sweater is reading a book in her home.,The woman in the sweater is looking at the tv.,Conflict
237733,Grandfather and grandchild walking down a path.,A grandfather and grandchild are walking down the path.,Duplicate
58918,Three dogs running on tire tracks in snow.,Three dogs are sleeping on the porch.,Conflict
270145,Cameramen and other men in orange hard hats stand atop a platform overlooking the wide open vista.,Men are looking an an open space.,Duplicate
268395,A man holding a motorcycle helmet stands on a sidewalk in front of a bright blue colored building which contains an ice cream shop named Murphy 's.,A man standing in front of Murphy 's ice cream shop thinking about going inside.,Neutral
205733,Two Asian women with short black hair talking with each other.,Two women are sleeping in separate beds.,Conflict
37110,A woman with three suitcases.,A man has a shoulder bag.,Conflict
398353,Three guys standing together with roll around luggage on a brick road in front of very old church type brick building with wood door.,guys stand together with luggage on a brick road in front of a very old church,Duplicate
93964,A man and a woman are zipping down the street on their motor scooter.,Two people are going to the market on their scooter.,Neutral
253913,Two adolescence are making their way through woods.,The people are lost,Neutral
151089,A young man is hard at work cleaning the floor.,A man is preparing for a health inspection.,Neutral
351343,A man and a woman in a black dress sitting together and smiling.,A man and a woman are smiling.,Duplicate
323670,A male cheerleader is holding a female cheerleader in the air at a football game.,A cheerleader holds a tiny girl in the air.,Neutral
238043,"People wearing black , some with face masks , are singing.",There are people.,Duplicate
519354,A group of people gathering around a bag of groceries.,They got a bunch of food.,Neutral
457666,A girl shows off a colorful board with batteries that looks like a science project.,A female is holding an object and her mom is standing near by.,Neutral
208569,A person in a green shirt carries a container on his head.,A man is carrying water.,Neutral
49508,an elderly man is walking a brown dog using a red leash.,The old man is walking a cat.,Conflict
343399,Four atheletes and a man with a crowded stadium in the background.,The stadium has been evacuated due to a bomb threat.,Conflict
366132,A man wearing a white shirt with glasses stirring food on the stove.,A man is stirring a pasta sauce that he made.,Neutral
515962,A performer rubbing his eyes in front of a microphone.,He is playing basketball.,Conflict
485261,A man in a white shirt and black jean with a ponytail juggles balls as a bicycle leans against the wall with what looks like the belonging of someone homeless.,man juggles balls,Duplicate
62422,A group of people are standing outside next to a gold colored truck.,"Some people are outside , standing next to a vehicle.",Duplicate
150038,A man riding a white horse.,The horse is running along a dirt path.,Neutral
409229,A man wearing a gray sweatshirt play electric guitar and a man in a black sleeveless shirt drums while a crowd of people watches from behind them.,There two men were like a band of two people,Neutral
426698,Two guys rocking out on guitars.,Two guys play the cello while singing.,Conflict
495255,an older man playing an instrument in the rain.,The man is sitting in his house.,Conflict
521813,A child wearing a blue shirt and shorts is digging a hole in the sand next two a small green shovel.,People are not digging.,Conflict
289495,A person sits with their back against a white wall with a tan dog.,A person walks their dog by a building wall.,Neutral
100884,A brown dog is laying on its back on a white carpet with a green ball on it.,A dog is lying down inside near a ball.,Duplicate
266704,A soccer player quickly puts the ball back into play as a an opposing player marks him closely.,The people are enjoying tea.,Conflict
532972,Two people are talking near a red phone booth while construction workers rest nearby.,The people are having fun.,Neutral
242330,Young African man does work in a field.,Young African man does work in a field.,Duplicate
317581,A teenage girl in white t-shirt and shorts poses for a photo.,A girl is posing for the camera.,Duplicate
522523,A man in a long-sleeve shirt and jeans plays basketball.,The man is wearing swim trunks.,Conflict
421777,A construction worker staying clear of the construction site.,The construction workers are building a casino.,Neutral
358084,A young girl plays softball.,The girl is sleeping in bed,Conflict
194846,A man on the street surrounded by cats.,A woman playing with her cats in the garden.,Conflict
81266,Children play in a pool while adults look on.,Children on summer vacation are cooling off.,Neutral
328859,Four children on the floor looking at a camera.,The kids were looking at musical instruments.,Conflict
196913,A group of cyclists are racing in a velodrome.,girl plays hop scotch,Conflict
272144,A white dog in a creek.,A dog is enjoying the wildlife in the creek.,Neutral
164020,A bearded man is playing a banjo.,A man is playing old folk songs on a banjo,Neutral
104459,A man in a red shirt and jeans is lying down on a small ledge.,Man lying down in his home,Neutral
11977,Women with head coverings walking through a outdoor market.,The women are visiting the street vendors..,Duplicate
252713,A man climbing an icy glacier with the assistance of a pick.,There is a man in shorts climbing a rocky cliff in the desert.,Conflict
95312,Two men out in the water tubing.,Two men are playing in the water.,Duplicate
347239,Someone is skiing down a step snowy hill.,A snowboarder is going down a steep hill.,Conflict
147195,A man stands in a hole.,A man stands in a wet hole,Neutral
132567,The scene of an accident.,There is a car crash.,Neutral
177277,A street vendor next to a stall of umbrellas and inflatable animals.,A vendor is selling items to customers at the county fair.,Neutral
52726,The woman in blue appears to blowing glass while a child looks on.,kids see particular colors very much,Neutral
530083,Some florists load a delivery truck.,Tfe florists are planting flowers.,Conflict
404174,A young boy wearing a blue hat is looking through a telescope while another boy watches.,The boys played a prank by hitting the boy in the head with a bowling ball.,Conflict
389960,A woman in a white dress and colorful hat is dancing and singing on stage in front of a band.,The dress is white and is for a wedding.,Neutral
183135,"An orchestra made up of individuals of asian descent , with a man playing the cello forefront.",The cellist is the leader of this orchestra.,Neutral
286599,Three little boys take a bath in a rubber bin on the grass.,Three little boys are impervious to water.,Conflict
36208,A woman in a blue hat and gray sweatshirt sits with a dark-haired female doctor while she has an IV in her hand.,A vet is performing surgery on a cat.,Conflict
388042,"two boys , one in yellow shorts and one in red shorts , are playing with body boards in the ocean.",The children are playing in the ocean.,Duplicate
11793,A woman on a sidewalk with luggage.,A woman is waiting for a taxi with her luggage.,Neutral
200378,Many people are standing or sitting on the beach on a sunny day.,The people are getting ready to go swim.,Neutral
271424,A girl in a short v-neck blue dress and high heel sandals is carrying a bouquet of calla lilies down and aisle with a man in a tuxedo.,The girl walked down the aisle with the man,Duplicate
470029,A man and a woman in white shirts and dark glasses smiling.,The man and woman are blind.,Neutral
168390,A group of three women and one man peer into a store window.,The four people are friends.,Neutral
104687,Three people are on a hilltop overlooking a green valley.,A group of people smile while looking over a hilltop.,Neutral
84140,A black-haired woman in a parka is looking at burning incense sticks.,a woman looks at buring incense sticks,Duplicate
496134,Several costumed people walking down a hall.,All costumed people are in wheelchairs.,Conflict
91779,A little boy sitting among others in crowd with a curious look upon his face.,A child is around other people.,Duplicate
330106,"A person is standing on a ladder , hanging wallpaper.",A man has the flu.,Conflict
354918,a woman in a blue dress holds a cane.,The woman is wearing jeans while running.,Conflict
436234,Two kids and a dog play in the snow.,Children play with a sled.,Conflict
278088,A tan dog wearing a red shirt runs through the grass.,A large dog in clothes is in a field.,Neutral
18242,A dark-haired woman in a black and red bikini and sunglasses is playing volleyball under a cloudy sky.,A lady playing something on beach.,Neutral
368498,A man is walking in the woods.,A woman walks in the woods.,Conflict
490852,Fans pitching to actual baseball players.,The people throw the ball very accurately.,Neutral
57438,The young ice skater is dancing on ice while people in the background watch the show.,The ice skater is skating in a show.,Duplicate
521192,"Football players tackle each other in red , white and blue uniforms.",Football players are in their uniforms.,Duplicate
54907,Three little boys playing with a ball in a park.,The little boys are playing baseball at a park,Neutral
479575,Two little boys are hanging out on a beach.,Children are on the beach playing in the sand,Neutral
449882,a girl in a white hat sits at a table.,The girl is sitting down.,Duplicate
395349,A young girl posing for a man to take a photograph near a parking lot.,A man poses for a young girl taking a photo of him.,Conflict
132085,A man in a pink shirt and black jacket with headphones on.,A man is wearing clothes and a headset.,Neutral
481273,"A woman in a white dress is posing in a kitchen , next to a counter full of dishes of food.",The woman is standing next to the dishes.,Duplicate
155632,A shirtless man is getting ready to hit a tennis ball.,A human with no shirt,Duplicate
141663,A woman in a bikini takes pictures of people in front of a store.,A woman in a bikini takes pictures of strangers.,Duplicate
245544,"While seated on a chair , a man wearing a blue shirt , gray pants , multicolored bandanna , and no shoes is blowing through a long tube.",A man sitting on a chair blows through a long tube.,Duplicate
281420,Three people in a room with a woman in a black shirt and neck scarf holding a drink in her hand.,There are people outside.,Conflict
82074,Construction workers putting up a building together.,Construction workers are building a skyscraper.,Neutral
30295,a group of people carrying English flag are out on the streets in Birmingham.,The streets in Birmingham are empty.,Conflict
532036,"3 people in a hot , sandy place looking in a bag.",3 people lay on towels during Spring Break in Cancun.,Conflict
82198,"Two students having a conversation on the other side of a concrete wall , which has a common sitting are on the other side.",Two people are talking.,Duplicate
356448,Three boys in the middle of a squirt gun battle.,the boys are playing with bottle rockets,Conflict
503647,A person sits on a hill with trees in the foreground and paints a serene image of a lake.,A person completing his art assignment,Neutral
374805,A man in a yellow shirt is sitting on a motorcycle.,The man is driving at the speed of sound.,Conflict
487564,"Men wearing red , jackets black hats , and black pants standing in formation.",Soldiers in uniform are standing in formation saluting.,Neutral
186857,A young man squirts water from a water gun into a dog 's mouth.,A man squirts water from a gun into a black labs mouth.,Neutral
244651,A group of people walk along a sidewalk.,the people are walking around town,Duplicate
391331,A boy writes a letter to Santa.,The boy is writing to the Easter bunny.,Conflict
477682,Two men standing on a street.,Two men playing volley ball in beach,Conflict
500973,A group of people sit at the top of a cliff and look over the side.,A group of people swing their legs off a cliff face.,Duplicate
57640,A small child squats and puts dirt into his mouth.,A boy throws dirt at a baby.,Conflict
122899,A man is shocked as he looks at something.,A man stares in shock.,Duplicate
212336,A black dog is standing on the grass.,A pet is visiting the vet office.,Conflict
208496,An urban street corner features a white van and a bicycle rider to the left of a brown building which has a variety of objects on display in front of it.,A bicycle rider is to the right of a brown building.,Conflict
160182,"The tennis player received the ball , and in doing so he backhanded the ball back towards his opponent.",The tenis player hit the ball,Duplicate
31538,A young girl dressed in traditional Asian clothing eating a meal.,A young girl is walking with her friends to school.,Conflict
96895,"A kid wearing a helmet , elbow pads & knee pads on a bike is performing a jump off a rock in a dirt covered area.",A boy trying to get the highest jump on his bike.,Neutral
249632,Two men are asleep in reclining chairs at the barber shop.,There are two coworkers sleeping.,Neutral
209204,A boy in black waves his arms while other people are behind him on a field.,A huge person waving,Neutral
366342,Young girl in blue dress and tiara applying makeup in the mirror.,A young boy cleans a mirror.,Conflict
186920,A person is sleeping under a table covered in a yellow blanket.,A cat is drinking milk.,Conflict
152154,Here are 3 middle eastern boys deeply absorbed in a lecture.,3 boys dancing in the classroom,Conflict
386175,A young child holding hands with a woman and the walk past a wall with the number 93 painted on it.,A mother and her toddler walk past a wall with the number 93 graffitied on it.,Neutral
64373,An Asian woman poses on a bench with shopping bags.,An Asian woman is on a bench.,Duplicate
218646,A girl in a bathrobe holding a plate of food stands next to a boy holding utensils and a red cup.,The girl is holding the plate of food for the boy.,Neutral
63845,Yong Asian boy sitting on a cliff and day dreaming.,A young boy is using a zip line of a cliff.,Conflict
467039,A man in a blue shirt works on a bicycle.,The man is a professional mechanic.,Neutral
84428,"Orange dog looks over shoulder , near posts in rural area.",The dog is looking over its shoulder.,Duplicate
57912,Two boys eating apples playing on a cement car barrier.,Two boys are eating oranges while sitting on a car barrier..,Conflict
519754,A man in a white shirt holds a microphone.,A man is singing into a microphone.,Neutral
262675,A large man is stopped at an intersection on a scooter.,"In the middle of the street , an overweight man is on a scooter.",Neutral
114150,A girl playing on a parachute.,A group of archaeologists discover an unknown species of dinosaur.,Conflict
131514,"A person of color is sitting with a lot of green fruits , with a fence and a green space and the ocean in the background.",children are sitting nearby,Neutral
225266,A stoplight is yellow next to a pedestrian crossing sign.,There is a stoplight next to a pedestrian crossing sign.,Duplicate
231140,A team of five visible construction workers wearing yellow safety helmets and orange vests are at a train station area doing a job.,there are five construction workers.,Duplicate
96140,A girl basketball player wearing blue is blocking another girl player wearing yellow.,Both the female basketball players from opposing teams were doing the Funky Chicken in mid court.,Conflict
228022,A woman at the laundry mat is looking for something in her black leather purse.,The woman at the laundromat does not have enough change for the machines.,Neutral
235273,A group of people dressed in very colorful authentic costumes make conversation.,A group of people dressed in loud clothing are talking.,Duplicate
1000,The software engineer writes documentation.,The programmer prepares user manuals.,Duplicate
437174,A woman balances on a stump while a man takes her picture.,A man is photographing a woman on a tree.,Neutral
66130,A group of four men drink bear and chat at a food establishment.,A group of women are drinking wine and chatting.,Conflict
88086,"A musician wearing a red scarf on his head and holding a microphone , wipes his face as he walks away from a smiling DJ.",The man is a rapper,Neutral
163422,Several African American men are holding guitars and wearing white suits and hats with blue ribbon accents.,They are playing rock music.,Neutral
77615,A vendor stands behind her products waiting for customers.,A man is selling computers to people out of a van.,Conflict
390326,Two men look through microscopes in a lab with chemicals and petri dishes.,Women are using the microscopes.,Conflict
83492,A group of cyclists headed in one direction pedaling through a deserted town on an overcast day.,"There are several people in this picture , and they are all outside.",Duplicate
401836,A girl is getting a tattoo on her hand.,A young lady is getting permanent artwork on her body.,Duplicate
451234,A tan and white dog standing near green plants.,A multicolor dog is outside using the restroom.,Neutral
456816,One skier on a snowy hill is walking towards a small shack with his arms and ski poles extended as he goes.,The person decides to stay inside.,Conflict
424998,A line of motorcycles parked on the side of a downtown street.,There are motorcycles downtown.,Duplicate
487864,"Graying white man with glasses , uses blacksmith tools.",The graying white man is very old.,Neutral
274484,Two cowboys roping horses in a rodeo.,"Two cowboys are trying to get the fastest time , roping horses.",Neutral
460024,A boy in green and yellow attire is training.,The boy is learning,Duplicate
371251,A man throws a green Frisbee under a tree.,A man is throwing a baseball in a stadium.,Conflict
489666,A boy in a white shirt does a trick on his skateboard at a skate park.,The boy is outside.,Neutral
200561,"An old lady , carrying a bag , walking through a market area.",The old lady is walking.,Duplicate
532487,Person dressed in dark clothing doing a flip into the snow along side the road.,A person playing out in the snow.,Duplicate
280678,A woman with a white shirt and ponytail walks by.,"A woman sits down with her grandmother , discussing the times of old.",Conflict
304184,A girl in a sweater is blocking the suns rays.,It 's a cloudy day,Conflict
471530,"This is a group of women attending to some baskets filled with items , possibly seeds.",the women are asleep,Conflict
485669,A man is sleeping on a hammock near a body of water.,A tired man taking a nap near a lake,Neutral
291703,A band dressed in black in front of flame throwing effects is performing.,The man is getting tired from performing.,Neutral
337271,A woman wearing a summer top and orange gloves squatting atop a boat.,There is one woman in this picture.,Duplicate
342460,A brown dog biting a horse 's leg.,A dog and a horse interacting.,Duplicate
397878,People sit on the curb watching an event.,A group of people watching a parade.,Neutral
454968,A black and white dog is trying to catch a Frisbee in the air.,They are outside.,Duplicate
508026,A man in a green shirt and black shorts has jumped into the air and is about to throw a red and white ball.,A man is pitching a baseball to the batter.,Neutral
533979,A woman in a red swimsuit and blue swim cap swims underwater while wearing a pair of yellow nose plugs.,The lady is skinny dipping in the lake.,Conflict
222251,guy walking two huge poodles.,A guy is walking with poodles to impress others.,Neutral
225206,A man rides an ATV around a track.,The man is riding a motorcycle.,Conflict
374871,A man is sleeping in a chair surrounded by numerous chickens in crates.,The man is dreaming.,Neutral
140540,An Indian Holy Man looks on.,An Indian man stares in the distance.,Duplicate
332979,a man wearing black rides a unicycle.,A man in white rides a tricycle.,Conflict
424210,Girl wearing black headscarf walks in desert.,The girl is lost.,Neutral
41185,A man wearing a brim hat and white t-shirt is standing behind a wheeled cart.,The man is sleeping in the cart.,Conflict
9491,Seven men chipping tiles with hammers.,Men are working on tiles.,Neutral
509088,A man in a brown plaid shirt is selling pastries from a blue vending cart.,"The man is selling bread ,",Conflict
157034,A woman in yellow sitting next to a man with a cob of corn.,The man with the corn of cob is near the lady dressed in yellow.,Duplicate
390722,A young girl in a red dress in midair a older woman in a red dress.,A young girl in a red dress in midair a girl in a dress is jumping,Conflict
248577,Three dogs are playing.,A group of three dogs are playing.,Duplicate
278760,A man in a blue jacket stands on a dirt path in a forest full of trees and ferns.,A man in a blue sweater sits on the couch,Conflict
330039,A man without a shirt plays drums.,The mans shirt keeps getting caught in his drum set.,Conflict
260060,A man and a boy are sitting next to a barbecue and examining it.,The people are about to start a barbeque.,Neutral
328399,"Five people are snorkeling in the still , clear , shallow waters.",There are 3 people.,Conflict
431667,A child sticks his head through a hole to create a picture of his head being a flower blossom.,The child is poking his head through something.,Duplicate
324073,a woman wear a fancy dress and tiara on a beach a woman in plain clothes sits on a bench.,a woman wear a fancy dress and tiara on a beach A woman is getting married on the beach.,Conflict
145586,2 people walking on a street next to a caution sign 2 people walking on a street next to a traffic light..,2 people walking on a street next to a caution sign 2 people walking on a street avoiding a caution sign.,Conflict
48300,Swimmers are diving into lap pool.,swimmers are competing in a race,Neutral
166267,"A group of dark-haired men and women sit at an outdoor cafe , working and conversing.",The men and women are indoors playing poker.,Conflict
362219,A brunette woman has a large tattoo on her back.,The woman likes tattoos.,Neutral
17516,An open park housing refugees.,The park houses refugees.,Duplicate
525920,A man in a blue shirt is working with a tool in a field on a plant.,A man is eating a carrot.,Conflict
116479,A young girl in a red shirt hitting a tennis ball with a pink racket.,The boy is swinging a baseball bat..,Conflict
333771,Police officers of Texas putting a crime scene tape on.,A human is holding crime tape.,Duplicate
360742,A woman in a brown dress walking outside.,A woman walking.,Duplicate
160716,a little boy at the supermarket smiling wit his bottle of milk chocolate.,A young boy smiles holding a half-full bottle of chocolate milk.,Neutral
456413,A man in a scuba suit holds a box.,The kids are climbing a ladder.,Conflict
45893,A bunch of businessmen are gathered for a meeting.,A group of businessmen are playing hockey indoors.,Conflict
153039,"Two asian girls walking in town , one with red lips on a white t-shirt.",Two girls walk in town.,Duplicate
367949,A girl in pink enjoying herself in the park.,a girl is eating cake at home,Conflict
268507,Three bicyclists turn on a curve.,The curve is steep,Neutral
9477,A young blond girl with a pink shirt on jumps high into the air while kicking her foot out and sticking her tongue out.,A young girl is laying on the ground doing a puzzle.,Conflict
365726,A Japanese rock garden is admired by a group of people.,There is one person looking at the garden,Conflict
300544,A group of men and women workers give an applause.,People are clapping.,Duplicate
99346,Two men are looking at a piece of machinery outdoors.,Men look at machinery outside.,Duplicate
30670,A lone man sleeps on a subway bench while four others wait in the terminal outside his window.,A man sleeps on a subway bench.,Duplicate
15787,A family of four that is near a canal where boats are going in and out of.,The family is sitting in the den.,Conflict
455042,A girl with red dreadlocks is talking on the phone.,The girl is playing a videogame on her phone.,Conflict
247661,"Woman and four little girls , near cake with candles.",There is a smiling woman and four little girls.,Neutral
495810,elderly asian man and woman sit on the ground with there baskets.,There are some baskets next to a couple of people,Duplicate
148317,A man doing a back flip on the beach.,A man does a back flip on the beach.,Duplicate
180165,Three grown men are trying to extinguish the fire using a water hose.,People are trying to put out a fire with a water hose.,Duplicate
322591,A person wearing a coat and carrying an umbrella is leaving home.,A person leaving home.,Duplicate
378229,A young girl concentrating on a game of checkers.,A girl is focused on a board game.,Duplicate
161707,Man and women sitting on tree posing for picture.,A man laying on the ground,Conflict
473693,The construction worker walks away from the work site to go home.,The construction worker runs away from work because of his boss.,Conflict
167963,Two men sit in the shadows near a hanging rug.,Two men are hiding under a carpet.,Neutral
70217,"A man sitting indian style in front of a ground painting , there are two men and a woman sitting on the curb in front of him and the picture.",The men are all standing.,Conflict
306764,People trackside at a subway station by a train.,People are talking in a park.,Conflict
344169,Three dogs are playing together on the sandy shore of a lake.,Three dogs are at a lake,Duplicate
197575,A person walks along a beach at sunset carrying a surfboard.,A person is walking on the beach carrying a surfboard.,Duplicate
169077,A man stands at the peak of a mountain and has his hand on a monument.,A man is standing,Duplicate
43172,Three men wearing cowboy hats looking in distance.,Three cowboys look in the distance.,Neutral
483544,Many people riding bikes on a path while another person is walking toward them.,Many people are on a path.,Neutral
434252,A man performing for a crowd.,A man is singing for a crowd.,Neutral
475508,a wood workshop with a man working on equipment The equipment broke apart while a man was working..,a wood workshop with a man working on equipment A man is sitting on a couch on a break from woodworking.,Conflict
449936,Older balding gentleman in a white smock prepares to cut the hair of another older balding gentleman in front of a case holding several hair supplies.,The man is alone in his kitchen on the moon.,Conflict
356902,A man is biting his tongue while throwing some food and attempting to catch it in a frying pan.,A man is concentrating on his cooking.,Neutral
390416,A girl plays on a red toy.,A boy plays with a toy.,Conflict
186443,"A girl , wearing safety goggles and blue rubber gloves , is using test tubes.",A girl uses test tubes.,Duplicate
496927,A tourist asking a local for directions to their hotel.,There is a person asking for assistance.,Duplicate
285687,A policeman is standing with a German Shepherd dog.,A German Shephard rips out a criminal 's throat.,Conflict
37647,"A woman with pink bangs and a child are sitting at a table , about to eat a meal.",Women eating at McDonalds.,Neutral
168416,"A large man with long hair holding a bottle of wine , relaxing in a chair.",A large man is napping on the couch.,Conflict
307997,Several Indian customers are observing a vendor weighing the produce they are buying.,Several American customers are observing a vendor weighing the produce they are buying.,Conflict
236963,An older gentleman prepares to hit a golf ball.,the man is at a driving range,Neutral
518166,Dancing crew called the Beat Sisters performing on stage.,Beat Sisters perform on a cruise ship.,Neutral
274122,"A man in a black vest , white shirt and black pants stands in a sunny alley.",The man is going for a jog.,Conflict
326843,Two men holding skateboards and one man skateboarding.,Men are skateboarding at a park with multiple half-pipes.,Neutral
391034,"When cars are all self driving , or we move away from commuting too much as we do , these will be seen only in museums.",There is no one seated in the car.,Neutral
445326,Two women are viewing a projector screen.,Two women are watching their favorite movie together,Neutral
127841,The man and woman are outside and something is drawing their attention.,"A man and woman are in a kitchen , looking out a window.",Conflict
328280,A black dog with white paws is climbing over a rock.,The dog is on a rock.,Duplicate
44821,"Two women are sewing designs on a piece of fabric , one if orange and one is black.",Two women are creating designs.,Duplicate
412830,A city street with cars parked by the meters and people walking and congregating under a pavilion type area.,The city streets with cars parked by the meters and people walking and congregatinf under a pavillion type area,Duplicate
477676,A martial artist breaks ice with a kick.,A martial artists kick.,Duplicate
31200,Two firefighters are putting out a fire.,Two people watching a campfire at dusk.,Conflict
294381,A man is walking down the sidewalk in front of the colorful building.,A man is walking down the sidewalk on a sunny day in front of the colorful building.,Neutral
79368,a boy is helping a little girl put on her goggles A boy helps a woman put on swim floaties..,a boy is helping a little girl put on her goggles A brother helps his little sister to put on her goggles.,Conflict
291268,People on the beach look up to the sky to see a large heart written in the air by the contrail of a plane.,A man plans to propose under a skywritten heart.,Neutral
179928,A large black dog is digging in the deep snow.,A funny animal digging.,Neutral
425805,A woman wearing a scarf and gloves and with her face painted walks past.,A woman with a painted face walked by.,Duplicate
294111,Band performs at outdoor event.,Band refuses to perform at an indoor event.,Conflict
73768,Three Asian men running and winning a race.,Three boy are eating pizza.,Conflict
111087,A young boys shows off a beaded necklace.,A young boy is showing the beaded necklace that he made.,Neutral
400126,A man rides a ski lift up a mountain.,Nobody is skiing,Conflict
380315,"The happy , newlywed couple takes a moment to laugh and celebrate before cutting their wedding cake.",a baseball player throws the ball,Conflict
211643,A woman demonstrates how to use different editing techniques.,A woman stands by the bus station waiting for a bus.,Conflict
164737,Palestinians protesting US aide to Israel.,A large group of Palestinian protesters are holding signs on the street.,Neutral
92694,"Two men working at a construction site in Charlotte , NC.",There are two men working for no pay.,Neutral
210413,This man is smoking outside.,A man is smoking by a tree.,Neutral
227949,little girl is on beach and playing with sand A girl is playing at home in a sandbox..,little girl is on beach and playing with sand A girl is building a sand castle.,Conflict
101133,Three landscape works clear away a fallen tree branch.,A fallen tree branch is being cleared away.,Duplicate
444813,A man jumps off a wooden structure.,Man jumps from structure.,Duplicate
374772,"As the brown dog looks the other way , a large black and white dog plays with a smaller black dog.",The dogs are all asleep.,Conflict
17371,"A group of people , one holding a yellow and blue umbrella , are standing at the top of some stairs.",A single person wearing only a poncho stands at the bottom of the staircase.,Conflict
332808,Several children lined up at and looking through a fence.,One child looked through the fence.,Conflict
171533,A man in a gray shirt is drilling into a silver can.,A woman opening a can silver can of beans.,Neutral
366955,Man kissing a woman 's neck on a busy sidewalk.,The man and woman are angry at each other.,Conflict
258515,"Two women in tight jeans walk down a city street , one carrying a shopping bag.",Two women are dancing at a bar.,Conflict
531432,A young man is listening to headphones on the side of the street.,A really old man is using a walker to cross the street.,Conflict
444360,Woman pointing while others take pictures of something.,Nobody here is gesturing with their hands..,Conflict
527478,"An asian woman stands in front of a wooden chair on a floating dock with a stick in her hand that has two big black birds perching on it , while a man on the rock shoreline takes a photo.",There are two black birds.,Duplicate
348924,Men playing a sports game with two men in white on top of a man in black.,The men are playing sports.,Duplicate
230514,Two men wearing coats and holding guns carrying a dead rabbit.,the men are thieves,Neutral
41793,Three construction workers working behind an orange fence.,Three construction worker are working behind a fence and one of them is very short.,Neutral
523722,"A large group of people are standing around watching and taking pictures of a man who is wearing a black hat with a long-sleeved dress shirt , black vest and tie.",The man being photographed is a famous athlete.,Neutral
432573,A man in a uniform is standing on the street corner.,A man in a Navy uniform standing on the street corner waiting for a ride.,Neutral
220786,A young child wearing a Pokemon shirt and holding a box outside in an urban area.,A child has a shirt on,Duplicate
72164,A strangely dressed man in a mask.,The man is wearing typical painter apparel.,Conflict
313690,A little girl in a white sweater and hat smiles beside an outdoor fireplace.,A girl wearing a black coat frowns beside the hot tub.,Conflict
159599,The dogs are racing.,The dogs are white.,Neutral
219147,A throng of travelers is walking between two trains on an indoor station platform.,The people are walking by the trains.,Duplicate
133179,A group of teenagers stands outside the doorway of a building that has been vandalized and sprayed with graffiti.,People are in front of a building.,Neutral
380745,"Friends and family relax and sit on lawn chairs next to a fire , at night.",Some friends and family relax next to the fire after a long day of camping.,Neutral
10175,A girl stands behind a boy in a swing.,the girl is writing an exam in class,Conflict
430677,There are people getting their haircut and people cutting hair at an outside barber shop.,There are people growing out their hair,Conflict
293043,A solitary pedestrian walks through the downtown area.,A person walks downtown to buy ice cream.,Neutral
427602,Young girl in black pant and a white shirt stands in front of water performing a swan like ballerina movement.,The young girl is showing off for friends.,Neutral
247502,"A woman wearing a black jacket walking down the street with a young girl wearing a backpack , getting ready to pass a group of people standing on the street.",A man chases his son through the yard.,Conflict
291012,A young girl in a field of white flowers.,A young girl is outside.,Duplicate
67484,We see the side-view of a hispanic lady sitting down at a table and sewing.,A woman sews a Quinceanera dress for her granddaughter.,Neutral
80883,"Lighted night scene of a military uniformed guard standing outside behind metal street barriers , talking on a radio communications device , in front of a tank.",a man talks to his superior on the radio,Neutral
248672,A woman is holding onto another woman 's arm.,One woman is holding another woman 's arm.,Duplicate
434941,Three dogs are playing in the grass.,A few puppies are chasing each other on the lawn.,Neutral
292478,A child is in a ball pit while three adults watch her.,The child 's parents are watching.,Neutral
480906,The dog is licking inside the peanut butter jar.,A dog licks a peanut butter jar.,Duplicate
424729,A man is sitting in a chair in front of a Ben and Jerry 's machine.,A man is sitting outside.,Duplicate
101247,Two children are posing with their arms up on an ice rink.,Two people with their arms up on an ice rink.,Duplicate
102741,Two women stand by a large series of signs which say `` Le Cafe Marley '' in a hallway with a very high and ornate ceiling.,two women stand in a hallway,Duplicate
265792,A boy jumps high above his skateboard near a sign.,It is a pretty day.,Neutral
231107,A dog with a ball in its mouth sitting outside.,The dog is sitting on a grassy hill outside.,Neutral
304983,A group of people working in an office.,The people are coworkers.,Neutral
530314,"Four men working putting a tree into the ground , two are looking away , while the other two are shoveling the tree into the ground.",Four men are standing by a tree.,Duplicate
69607,A black and white dog is jumping up to catch a toy as another dog watches.,A black and white dog lays on a bed as another dog watches.,Conflict
394887,A man with an orange jacket and blue hat climbing a snowy mountain.,A mountain climber is trying to save a person.,Neutral
408250,A man in a black shirt has a white towel covering his face.,A man wearing a white shirt covers his face with his hat..,Conflict
407133,Man demonstrating an industrial saw at a fair.,The man is talking to a group of people.,Neutral
