,Text1,Text2,Class
528,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,Generate_Unit_Unavailable_Event shall realize the thermostat and heating or cooling information and use this information to generate a specific system event,Neutral
529,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"This system event shall consist of a description of the event type (a request denied event), a designation of the thermostat that made the request, and a designation of the heating or cooling unit that was not turned on.",Neutral
530,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"This system event shall consist of a description of the event type (a request denied event),  and a designation of the heating or cooling unit that was not turned on.",Neutral
531,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"Generate_H/C_Signal shall recognize the values for the requested heating or cooling unit and the ON or OFF status that is being requested.Since the interface to control the units has not been defined, the part of this process that will issue the signal is designated as TBD(to be determined).",Neutral
532,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal shall output the status information of the heating or cooling unit.",Neutral
533,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal should output the status information of the heating unit.",Neutral
534,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"In order to provide an operational history and statistical reports, Generate_H/C_Signal shall generate an event each time a change is made to the status of a heating or cooling unit.",Neutral
535,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"When a request to turn on or off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request.",Neutral
536,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"When a request to turn off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request",Neutral
537,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,Generate_H/C_Request shall include the designation of the heating or cooling unit and a flag to indicate whether that unit is to be turned on or off.,Neutral
538,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall detect which of the two alarms are being requested.",Neutral
539,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall store which of the two alarms are being requested.",Neutral
540,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"If the system detects an invalid temperature, Generate_Alarm_Data shall output a continuous series of alternating 500 Hz and 700 Hz beeps on the supervisor’s computer.",Neutral
541,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,The series of beeps shall continue until the supervisor manually resets the alarm through the supervisor’s interface window.,Neutral
542,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"If the system detects a temperature limit has been exceeded, Generate_Alarm_Data shall output a continuous series of alternating 1000 Hz and 1500 Hz beeps on the supervisor’s computer.",Neutral
543,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"Each time an alarm is requested, an alarm event shall be recorded.",Neutral
544,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"If an alarm is requested for the first time, an alarm event shall be recorded.",Neutral
545,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"When an event occurs, the THEMAS system shall identify the event type and format an appropriate event message.",Neutral
546,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,The THEMAS system shall record each event by a description and the current system time for that event.,Neutral
547,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,The THEMAS system should record each event by a description for that event.,Neutral
548,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,The supervisor’s interface shall display the available thermostats and the individual current temperature settings.,Neutral
549,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,The supervisor’s interface must display the thermostats and the individual temperature settings.,Neutral
550,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,The supervisor shall be able to select one of the thermostats and select a value for the current temperature from a list of valid temperatures.,Neutral
551,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a statistical summary report.,Neutral
552,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a dynamic summary report.,Neutral
553,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"If the operational history report is selected, the THEMAS system shall select all the events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
554,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"If the operational history report is selected, the THEMAS system shall select a few events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
555,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"If the statistical report is selected, the THEMAS system shall present the operator with a list of available months from which to make a selection.",Neutral
556,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"If the statistical report is selected, the THEMAS system shall present the operator with a list of available dates from which to make a selection.",Neutral
557,Set_Trigger_Values shall read the initialization file and establish the trigger value from the data in that file.,"After selecting one of the months, the system shall generate the ASCII report file.",Neutral
558,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,Conflict
559,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,It shall then read the current temperature values and current temperature settings of each thermostat.,Neutral
560,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",Neutral
561,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"The themas system shall process two types of temperature data, the temperature setting and current temperature",Neutral
562,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,The themas system shall only process current temperature,Neutral
563,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,A current temperature value that is received from an individual thermostat shall be compared to the valid temperature range values.,Neutral
564,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If the current temperature value is strictly less than the lower value of the valid temperature range or if the received temperature value is strictly greater than the upper value of the valid temperature range, then the THEMAS system shall identify the current temperature value as an invalid temperature and shall output an invalid temperature status. Otherwise, the THEMAS system shall output a valid temperature status.",Neutral
565,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If the current temperature value is less than the lower value of the valid temperature range or if the received temperature value is strictly greater than the upper value of the valid temperature range, then the THEMAS system shall identify the current temperature value as an invalid temperature and shall output an invalid temperature status. Otherwise, the THEMAS system shall output a valid temperature status.",Neutral
566,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,A temperature setting value that is received from an individual thermostat shall be compared to the valid temperature range values.,Neutral
567,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If the temperature setting value is strictly less than the lower value of the valid temperature range or if the temperature setting value is strictly greater than the upper value of the valid temperature range, then the THEMAS system shall identify the temperature setting as an invalid temperature and shall output an invalid temperature status.Otherwise, the THEMAS system shall realize the value for that thermostat’s temperature setting.",Neutral
568,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,The THEMAS system shall compare the reported temperature value to the temperature setting and detect when the temperature value exceeds the specified limits.,Neutral
569,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,Neutral
570,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,Neutral
571,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,Neutral
572,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If LO < = T < = UO, then this process shall output the temperature status.",Neutral
573,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If LO < = T <  UO, then this process shall output the temperature status.",Neutral
574,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",Neutral
575,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,Neutral
576,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.",Neutral
577,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"When a request to turn on a heating  unit is received, the system shall determine if the request can be honored.",Neutral
578,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If the maximum number of heating or cooling units is already running, the request will be added to a LIFO queue.",Neutral
579,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If the maximum number of  cooling units is already running, the request will be added to a LIFO queue.",Neutral
580,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If the maximum number of heating or cooling units is not running, this process will generate a request to turn on the requested unit.",Neutral
581,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"When a request to turn off a heating or cooling unit is received, this process shall check the queue of waiting heating and cooling requests.",Neutral
582,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If the queue is not empty, this process shall remove one request from the LIFO queue and check the current state of the thermostat for which the queued request was made.",Neutral
583,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If that thermostat still needs a heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
584,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If that thermostat requires no more heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
585,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,Generate_Unit_Unavailable_Event shall realize the thermostat and heating or cooling information and use this information to generate a specific system event,Neutral
586,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"This system event shall consist of a description of the event type (a request denied event), a designation of the thermostat that made the request, and a designation of the heating or cooling unit that was not turned on.",Neutral
587,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"This system event shall consist of a description of the event type (a request denied event),  and a designation of the heating or cooling unit that was not turned on.",Neutral
588,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"Generate_H/C_Signal shall recognize the values for the requested heating or cooling unit and the ON or OFF status that is being requested.Since the interface to control the units has not been defined, the part of this process that will issue the signal is designated as TBD(to be determined).",Neutral
589,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal shall output the status information of the heating or cooling unit.",Neutral
590,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal should output the status information of the heating unit.",Neutral
591,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"In order to provide an operational history and statistical reports, Generate_H/C_Signal shall generate an event each time a change is made to the status of a heating or cooling unit.",Neutral
592,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"When a request to turn on or off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request.",Neutral
593,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"When a request to turn off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request",Neutral
594,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,Generate_H/C_Request shall include the designation of the heating or cooling unit and a flag to indicate whether that unit is to be turned on or off.,Neutral
595,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall detect which of the two alarms are being requested.",Neutral
596,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall store which of the two alarms are being requested.",Neutral
597,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If the system detects an invalid temperature, Generate_Alarm_Data shall output a continuous series of alternating 500 Hz and 700 Hz beeps on the supervisor’s computer.",Neutral
598,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,The series of beeps shall continue until the supervisor manually resets the alarm through the supervisor’s interface window.,Neutral
599,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If the system detects a temperature limit has been exceeded, Generate_Alarm_Data shall output a continuous series of alternating 1000 Hz and 1500 Hz beeps on the supervisor’s computer.",Neutral
600,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"Each time an alarm is requested, an alarm event shall be recorded.",Neutral
601,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If an alarm is requested for the first time, an alarm event shall be recorded.",Neutral
602,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"When an event occurs, the THEMAS system shall identify the event type and format an appropriate event message.",Neutral
603,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,The THEMAS system shall record each event by a description and the current system time for that event.,Neutral
604,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,The THEMAS system should record each event by a description for that event.,Neutral
605,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,The supervisor’s interface shall display the available thermostats and the individual current temperature settings.,Neutral
606,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,The supervisor’s interface must display the thermostats and the individual temperature settings.,Neutral
607,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,The supervisor shall be able to select one of the thermostats and select a value for the current temperature from a list of valid temperatures.,Neutral
608,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a statistical summary report.,Neutral
609,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a dynamic summary report.,Neutral
610,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If the operational history report is selected, the THEMAS system shall select all the events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
611,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If the operational history report is selected, the THEMAS system shall select a few events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
612,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If the statistical report is selected, the THEMAS system shall present the operator with a list of available months from which to make a selection.",Neutral
613,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"If the statistical report is selected, the THEMAS system shall present the operator with a list of available dates from which to make a selection.",Neutral
614,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off all the units,"After selecting one of the months, the system shall generate the ASCII report file.",Neutral
615,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,It shall then read the current temperature values and current temperature settings of each thermostat.,Neutral
616,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",Neutral
617,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"The themas system shall process two types of temperature data, the temperature setting and current temperature",Neutral
618,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The themas system shall only process current temperature,Neutral
619,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,A current temperature value that is received from an individual thermostat shall be compared to the valid temperature range values.,Neutral
620,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the current temperature value is strictly less than the lower value of the valid temperature range or if the received temperature value is strictly greater than the upper value of the valid temperature range, then the THEMAS system shall identify the current temperature value as an invalid temperature and shall output an invalid temperature status. Otherwise, the THEMAS system shall output a valid temperature status.",Neutral
621,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the current temperature value is less than the lower value of the valid temperature range or if the received temperature value is strictly greater than the upper value of the valid temperature range, then the THEMAS system shall identify the current temperature value as an invalid temperature and shall output an invalid temperature status. Otherwise, the THEMAS system shall output a valid temperature status.",Neutral
622,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,A temperature setting value that is received from an individual thermostat shall be compared to the valid temperature range values.,Neutral
623,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the temperature setting value is strictly less than the lower value of the valid temperature range or if the temperature setting value is strictly greater than the upper value of the valid temperature range, then the THEMAS system shall identify the temperature setting as an invalid temperature and shall output an invalid temperature status.Otherwise, the THEMAS system shall realize the value for that thermostat’s temperature setting.",Neutral
624,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The THEMAS system shall compare the reported temperature value to the temperature setting and detect when the temperature value exceeds the specified limits.,Neutral
625,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,Neutral
626,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,Neutral
627,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,Neutral
628,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If LO < = T < = UO, then this process shall output the temperature status.",Neutral
629,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If LO < = T <  UO, then this process shall output the temperature status.",Neutral
630,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",Neutral
631,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,Neutral
632,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.",Neutral
633,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"When a request to turn on a heating  unit is received, the system shall determine if the request can be honored.",Neutral
634,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the maximum number of heating or cooling units is already running, the request will be added to a LIFO queue.",Neutral
635,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the maximum number of  cooling units is already running, the request will be added to a LIFO queue.",Neutral
636,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the maximum number of heating or cooling units is not running, this process will generate a request to turn on the requested unit.",Neutral
637,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"When a request to turn off a heating or cooling unit is received, this process shall check the queue of waiting heating and cooling requests.",Neutral
638,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the queue is not empty, this process shall remove one request from the LIFO queue and check the current state of the thermostat for which the queued request was made.",Neutral
639,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If that thermostat still needs a heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
640,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If that thermostat requires no more heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
641,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,Generate_Unit_Unavailable_Event shall realize the thermostat and heating or cooling information and use this information to generate a specific system event,Neutral
642,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"This system event shall consist of a description of the event type (a request denied event), a designation of the thermostat that made the request, and a designation of the heating or cooling unit that was not turned on.",Neutral
643,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"This system event shall consist of a description of the event type (a request denied event),  and a designation of the heating or cooling unit that was not turned on.",Neutral
644,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"Generate_H/C_Signal shall recognize the values for the requested heating or cooling unit and the ON or OFF status that is being requested.Since the interface to control the units has not been defined, the part of this process that will issue the signal is designated as TBD(to be determined).",Neutral
645,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal shall output the status information of the heating or cooling unit.",Neutral
646,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal should output the status information of the heating unit.",Neutral
647,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"In order to provide an operational history and statistical reports, Generate_H/C_Signal shall generate an event each time a change is made to the status of a heating or cooling unit.",Neutral
648,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"When a request to turn on or off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request.",Neutral
649,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"When a request to turn off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request",Neutral
650,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,Generate_H/C_Request shall include the designation of the heating or cooling unit and a flag to indicate whether that unit is to be turned on or off.,Neutral
651,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall detect which of the two alarms are being requested.",Neutral
652,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall store which of the two alarms are being requested.",Neutral
653,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the system detects an invalid temperature, Generate_Alarm_Data shall output a continuous series of alternating 500 Hz and 700 Hz beeps on the supervisor’s computer.",Neutral
654,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The series of beeps shall continue until the supervisor manually resets the alarm through the supervisor’s interface window.,Neutral
655,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the system detects a temperature limit has been exceeded, Generate_Alarm_Data shall output a continuous series of alternating 1000 Hz and 1500 Hz beeps on the supervisor’s computer.",Neutral
656,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"Each time an alarm is requested, an alarm event shall be recorded.",Neutral
657,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If an alarm is requested for the first time, an alarm event shall be recorded.",Neutral
658,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"When an event occurs, the THEMAS system shall identify the event type and format an appropriate event message.",Neutral
659,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The THEMAS system shall record each event by a description and the current system time for that event.,Neutral
660,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The THEMAS system should record each event by a description for that event.,Neutral
661,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The supervisor’s interface shall display the available thermostats and the individual current temperature settings.,Neutral
662,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The supervisor’s interface must display the thermostats and the individual temperature settings.,Neutral
663,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The supervisor shall be able to select one of the thermostats and select a value for the current temperature from a list of valid temperatures.,Neutral
664,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a statistical summary report.,Neutral
665,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a dynamic summary report.,Neutral
666,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the operational history report is selected, the THEMAS system shall select all the events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
667,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the operational history report is selected, the THEMAS system shall select a few events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
668,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the statistical report is selected, the THEMAS system shall present the operator with a list of available months from which to make a selection.",Neutral
669,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the statistical report is selected, the THEMAS system shall present the operator with a list of available dates from which to make a selection.",Neutral
670,This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"After selecting one of the months, the system shall generate the ASCII report file.",Neutral
671,It shall then read the current temperature values and current temperature settings of each thermostat.,"If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",Neutral
672,It shall then read the current temperature values and current temperature settings of each thermostat.,"The themas system shall process two types of temperature data, the temperature setting and current temperature",Neutral
673,It shall then read the current temperature values and current temperature settings of each thermostat.,The themas system shall only process current temperature,Neutral
674,It shall then read the current temperature values and current temperature settings of each thermostat.,A current temperature value that is received from an individual thermostat shall be compared to the valid temperature range values.,Neutral
675,It shall then read the current temperature values and current temperature settings of each thermostat.,"If the current temperature value is strictly less than the lower value of the valid temperature range or if the received temperature value is strictly greater than the upper value of the valid temperature range, then the THEMAS system shall identify the current temperature value as an invalid temperature and shall output an invalid temperature status. Otherwise, the THEMAS system shall output a valid temperature status.",Neutral
676,It shall then read the current temperature values and current temperature settings of each thermostat.,"If the current temperature value is less than the lower value of the valid temperature range or if the received temperature value is strictly greater than the upper value of the valid temperature range, then the THEMAS system shall identify the current temperature value as an invalid temperature and shall output an invalid temperature status. Otherwise, the THEMAS system shall output a valid temperature status.",Neutral
677,It shall then read the current temperature values and current temperature settings of each thermostat.,A temperature setting value that is received from an individual thermostat shall be compared to the valid temperature range values.,Neutral
678,It shall then read the current temperature values and current temperature settings of each thermostat.,"If the temperature setting value is strictly less than the lower value of the valid temperature range or if the temperature setting value is strictly greater than the upper value of the valid temperature range, then the THEMAS system shall identify the temperature setting as an invalid temperature and shall output an invalid temperature status.Otherwise, the THEMAS system shall realize the value for that thermostat’s temperature setting.",Neutral
679,It shall then read the current temperature values and current temperature settings of each thermostat.,The THEMAS system shall compare the reported temperature value to the temperature setting and detect when the temperature value exceeds the specified limits.,Neutral
